Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
1,18,Wednesday,Yes,21.43070683,47.48688287,1481.148287,3,On,Off,19.35165962,66.97225234
1,19,Wednesday,No,23.77869184,52.77726686,1867.167664,1,Off,Off,6.550839097,75.6791713
1,20,Wednesday,No,24.73198341,36.3413988,1669.067314,3,Off,On,2.741609339,66.829458
1,21,Wednesday,Yes,25.59778919,36.56132746,1473.098687,2,On,On,7.20533869,86.77961956
1,22,Wednesday,No,29.7437296,34.16691651,1249.793987,7,Off,On,7.745269765,83.34114368
1,23,Wednesday,No,24.22326633,49.20816171,1228.296923,2,Off,On,0.251475201,66.15000122
1,0,Thursday,No,23.3246254,36.35477557,1241.383361,0,Off,Off,17.02774376,66.17761965
1,1,Thursday,Yes,28.30389189,46.03217441,1085.15003,3,On,On,15.78420573,94.17851811
1,2,Thursday,Yes,29.62555554,39.95413533,1498.321114,7,On,Off,9.1113464,89.63251802
1,3,Thursday,No,20.61257094,49.69353549,1991.557954,7,On,On,22.23655122,71.85136903
1,4,Thursday,No,29.92767645,54.17914066,1182.70946,1,On,Off,13.39578773,85.9255532
1,5,Thursday,Yes,27.32678192,51.07481121,1920.44078,0,Off,On,0.702588844,72.64321481
1,6,Thursday,Yes,21.84143669,57.52847927,1214.57555,1,Off,Off,2.915925006,71.36935559
1,7,Thursday,No,21.11869315,47.80595112,1883.415024,0,Off,Off,0.055763112,56.1582064
1,8,Thursday,Yes,20.75179599,44.10279929,1960.701997,5,Off,On,22.33604309,64.15908028
1,9,Thursday,Yes,26.1699493,47.69281518,1153.669669,6,Off,On,2.911490867,78.55300132
1,10,Thursday,No,23.17225963,49.57771081,1723.565008,8,On,Off,26.68758646,83.95704997
1,11,Thursday,No,25.27281636,40.19363642,1047.033693,1,Off,On,6.13984772,71.79237551
1,12,Thursday,No,21.80078577,49.95024475,1700.670826,9,On,On,6.81282582,75.05653078
1,13,Thursday,No,29.672113,56.54390695,1196.241144,8,Off,On,2.505440498,80.48703556
1,14,Thursday,Yes,25.7448875,58.60466369,1125.725341,5,Off,Off,18.97190654,85.70653026
1,15,Thursday,Yes,28.37152111,58.46165461,1614.187582,3,Off,On,19.90845075,84.58609727
1,16,Thursday,Yes,23.33691173,46.071802,1444.129218,4,Off,On,8.829936835,71.58907833
1,17,Thursday,Yes,29.07327456,55.48688644,1914.452129,0,On,Off,6.271506604,79.7663742
1,18,Thursday,No,24.49606284,59.55584186,1783.052712,5,On,Off,22.66624405,68.19559791
1,19,Thursday,Yes,24.00580156,49.42088782,1711.853654,3,On,Off,24.3861639,66.00177993
1,20,Thursday,Yes,27.92221349,44.01894863,1858.664944,2,Off,On,11.72468398,80.51439622
1,21,Thursday,No,24.04782383,54.58723427,1758.418359,8,On,Off,14.16224654,83.21939504
1,22,Thursday,Yes,28.8373016,38.59751388,1729.45099,5,On,On,6.658910551,96.24479647
1,23,Thursday,No,24.10029689,40.03157327,1892.423853,9,Off,On,21.79489396,73.10864189
1,0,Friday,Yes,20.96062913,50.87546353,1380.044354,5,Off,On,26.66840494,69.61597784
1,1,Friday,No,24.82875709,55.59731295,1057.992856,3,On,On,26.09970701,85.17992012
1,2,Friday,No,27.70701191,30.19725981,1856.875949,2,On,Off,25.99038736,84.49219677
1,3,Friday,No,21.43657362,35.16035087,1545.78603,4,On,Off,3.345312385,70.5360059
1,4,Friday,Yes,21.86940692,34.39734417,1189.848654,5,Off,Off,21.28429736,60.49180014
1,5,Friday,No,26.89542245,33.03578217,1757.083861,6,On,Off,22.39940596,82.16772173
1,6,Friday,Yes,29.84140366,31.51442417,1549.15279,3,Off,Off,3.058343591,81.9120408
1,7,Friday,No,21.62325004,57.40925627,1090.631615,2,Off,On,10.88501214,70.01666703
1,8,Friday,No,29.97116493,30.52168416,1868.887373,5,On,On,24.14811815,94.07625485
1,9,Friday,Yes,24.47568309,55.10140769,1121.294476,3,On,On,26.92387137,74.4007924
1,10,Friday,Yes,27.74669993,39.67821113,1390.032795,5,On,On,9.239299591,89.50707092
1,11,Friday,No,26.4789894,53.26256144,1491.743949,6,Off,On,29.39875844,81.44492044
1,12,Friday,Yes,29.66139079,30.62518842,1073.071788,7,On,On,17.32860157,82.02665399
1,13,Friday,Yes,28.49538571,49.5700364,1217.105162,8,Off,Off,26.79984969,86.5897196
1,14,Friday,No,23.67663813,38.6002447,1911.639677,6,On,On,14.11830837,73.31338433
1,15,Friday,No,22.97624726,49.55548713,1015.941233,6,Off,Off,11.26470756,63.94519034
1,16,Friday,No,25.55609209,53.10644794,1109.223795,4,Off,On,8.216058868,71.68215977
1,17,Friday,No,24.35567264,50.65458482,1966.993047,3,On,On,10.24393778,80.88488371
1,18,Friday,No,22.49358412,30.6912718,1754.01045,4,On,On,26.903882,69.36518466
1,19,Friday,No,25.02810359,54.2472966,1504.392672,9,On,Off,19.21904149,77.11135725
1,20,Friday,Yes,24.75421612,54.10080906,1314.10901,0,Off,Off,1.212165648,66.83338951
1,21,Friday,Yes,26.66012137,41.6449655,1185.894176,7,Off,On,8.453895466,86.27594101
1,22,Friday,No,29.94055445,51.64890692,1581.513932,8,On,Off,10.14345015,93.67536719
1,23,Friday,Yes,25.29279314,56.57839325,1863.03798,9,On,On,9.6459162,78.51637754
1,0,Saturday,No,29.83575267,34.78760836,1792.500538,8,On,On,14.45388231,92.94947424
1,1,Saturday,No,28.32308056,40.20273701,1857.794298,8,Off,Off,27.62956906,81.03512874
1,2,Saturday,No,23.53054302,45.03108411,1126.499409,7,Off,On,28.95438072,82.69984872
1,3,Saturday,No,25.48592542,48.30514746,1091.289908,5,On,On,12.94019903,72.51616454
1,4,Saturday,No,29.10335662,32.39645093,1049.155493,4,On,On,18.62522881,89.10422124
1,5,Saturday,No,23.60485467,59.20251243,1345.880429,2,On,Off,17.47940645,75.10348088
1,6,Saturday,Yes,22.20113547,58.28733926,1388.750561,5,On,On,13.46685625,67.43476731
1,7,Saturday,Yes,29.64724751,56.63048279,1930.909344,7,On,Off,3.772035157,87.24482058
1,8,Saturday,Yes,22.53992237,49.58991818,1600.222507,9,Off,On,19.3054792,71.39509194
1,9,Saturday,Yes,29.15644142,35.71379302,1080.115793,2,On,On,21.90718983,86.43309226
1,10,Saturday,No,20.79239753,41.96566758,1241.691331,3,On,Off,21.47222101,68.24350216
1,11,Saturday,No,21.76621987,43.39761996,1872.308593,8,On,Off,29.06376071,77.32618941
1,12,Saturday,Yes,27.41869693,50.70620208,1215.583918,9,On,On,2.414500701,87.63455304
1,13,Saturday,No,29.59878688,32.49968359,1688.787752,2,Off,On,11.41488662,85.04770452
1,14,Saturday,No,22.88336431,57.85274831,1828.996906,8,Off,Off,5.829146695,73.25681014
1,15,Saturday,Yes,24.12386224,33.7955033,1370.835156,9,On,On,9.351029967,86.13804178
1,16,Saturday,No,24.92036121,59.29309197,1250.88503,5,Off,Off,11.10518091,73.3017085
1,17,Saturday,No,24.86707217,56.90693872,1872.040324,9,On,Off,27.15550741,77.75822606
1,18,Saturday,No,26.41607206,58.01014968,1060.654759,0,Off,Off,0.450329335,69.98089973
1,19,Saturday,No,29.93409192,51.026985,1008.280994,2,Off,On,12.04111702,81.71962013
1,20,Saturday,No,26.64132605,55.26262006,1004.80544,8,Off,Off,15.1061507,83.18770624
1,21,Saturday,No,29.53147229,47.13663552,1740.725987,3,Off,Off,25.73008295,74.50066582
1,22,Saturday,No,25.64960485,37.51772637,1972.874141,4,On,Off,21.76957922,85.30242791
1,23,Saturday,Yes,20.58670995,49.40760943,1060.10181,4,Off,On,16.68383143,68.16641917
1,0,Sunday,No,25.01509889,39.80485802,1151.83992,1,On,Off,18.05688062,78.27308086
1,1,Sunday,Yes,27.0852004,55.76623297,1633.958826,5,On,Off,5.863375031,83.73032137
1,2,Sunday,Yes,25.46302669,43.33426883,1061.81333,3,On,Off,6.616040041,91.26509967
1,3,Sunday,No,24.93275763,37.65871505,1143.834081,0,On,On,6.538046915,84.2700706
1,4,Sunday,Yes,20.72985222,51.52162744,1630.316993,6,On,Off,27.39932798,72.99259685
1,5,Sunday,No,26.594866,43.34592018,1337.23185,0,Off,On,24.85436673,82.85963589
1,6,Sunday,No,23.94562058,34.18784623,1449.930686,1,On,On,26.59390736,77.19419321
1,7,Sunday,No,27.43320714,52.27813671,1753.844901,1,On,On,19.70004721,94.62023821
1,8,Sunday,No,29.45484493,39.18904981,1279.299707,9,On,Off,21.63752986,89.00357445
1,9,Sunday,No,26.62576346,55.98718707,1057.987038,0,Off,Off,19.49500805,68.83167001
1,10,Sunday,No,24.20913824,55.10484936,1310.216628,6,On,On,15.71749887,84.01097145
1,11,Sunday,Yes,27.24652907,36.55317638,1069.90464,9,Off,On,5.686641213,78.97905452
1,12,Sunday,No,22.8755812,53.10523438,1032.432519,5,Off,On,21.07938414,67.48245503
1,13,Sunday,Yes,26.49049171,59.58797279,1439.456847,5,Off,Off,20.62681737,78.83221237
1,14,Sunday,No,29.84783586,57.01353259,1250.502412,3,Off,Off,20.19580681,89.16170791
1,15,Sunday,Yes,25.75067032,45.98494058,1911.435831,1,On,On,7.607161857,80.90873749
1,16,Sunday,Yes,26.21152124,56.22313076,1145.238586,1,Off,On,3.207135841,69.84644934
1,17,Sunday,Yes,25.27197428,37.92865642,1888.949795,9,On,Off,23.70844237,93.61749393
1,18,Sunday,No,24.68514769,59.81235329,1899.37404,4,Off,On,19.01007423,71.72043318
1,19,Sunday,Yes,29.9895841,48.61326428,1933.022912,4,Off,On,14.99413605,78.84560725
1,20,Sunday,Yes,21.76251707,46.15261304,1353.916491,6,On,Off,10.67524944,73.12301846
1,21,Sunday,Yes,21.30134059,55.44536299,1697.483283,0,Off,On,26.89240297,63.87007077
1,22,Sunday,Yes,27.12107588,48.23358401,1396.999365,0,Off,On,21.96496812,79.85590095
1,23,Sunday,No,28.77905874,46.13660981,1531.354851,3,Off,Off,1.956513733,87.41590659
1,0,Monday,No,24.34655109,33.72474823,1184.320635,8,Off,On,12.17554646,78.57276368
1,1,Monday,No,28.04969083,52.79268373,1415.155001,3,On,On,28.15095141,91.41236537
1,2,Monday,No,27.22657085,52.91281321,1899.075864,7,Off,On,15.50789431,81.73188629
1,3,Monday,No,27.87594566,41.81840052,1796.807157,0,Off,Off,8.364369434,79.16418647
1,4,Monday,No,28.97886961,51.24236023,1089.512707,6,On,On,2.929443964,86.15217411
1,5,Monday,Yes,27.06668311,56.01806487,1745.395028,4,On,Off,14.83752519,81.36888677
1,6,Monday,Yes,24.41382889,51.71472607,1142.323647,1,Off,Off,9.115813381,71.93956194
1,7,Monday,No,29.76420304,40.90101345,1463.830143,6,On,On,15.32149934,99.20111959
1,8,Monday,Yes,22.11281096,52.75234457,1603.331728,1,Off,Off,8.886757104,63.12270832
1,9,Monday,Yes,24.94066,45.42159697,1121.270734,0,On,Off,16.14057289,81.98142865
1,10,Monday,No,24.5772561,33.4144626,1922.098639,2,On,Off,12.05447545,80.25248579
1,11,Monday,Yes,21.25280329,44.90855786,1562.603933,5,Off,On,24.05323415,71.29929558
1,12,Monday,No,29.88439348,40.98758783,1329.978844,5,Off,Off,24.55518799,88.01461175
1,13,Monday,Yes,20.64424767,54.84719994,1798.355879,7,Off,Off,5.769555507,66.26932558
1,14,Monday,No,28.11388728,36.61340149,1409.05172,8,On,On,16.78885099,82.26693883
1,15,Monday,Yes,28.13017741,35.9940349,1766.32019,0,On,On,8.176593435,87.04307525
1,16,Monday,Yes,21.08859493,41.24566052,1861.475087,8,On,On,1.734681289,77.37513106
1,17,Monday,No,23.77636032,40.34706645,1157.145018,2,Off,On,22.02229095,65.98179417
1,18,Monday,Yes,22.23464557,47.22998828,1855.502668,3,Off,Off,25.9874649,60.54145962
1,19,Monday,Yes,29.08209887,40.03960863,1774.511567,6,Off,Off,19.17301219,92.04714124
1,20,Monday,No,26.59340245,52.41616513,1210.743888,8,Off,Off,20.44069759,85.23654874
1,21,Monday,Yes,22.16261967,34.69720844,1104.329447,5,On,Off,20.53965996,64.86892379
1,22,Monday,Yes,24.60026864,58.78197615,1103.331647,1,Off,On,12.41549515,65.37884109
1,23,Monday,No,28.87070395,31.76771768,1915.36487,3,On,Off,8.410630942,88.69140252
1,0,Tuesday,Yes,29.9632329,52.72792152,1419.504118,5,Off,On,20.74311353,86.91937064
1,1,Tuesday,No,23.75121949,49.32718645,1603.57593,9,On,On,0.120418748,83.90650417
1,2,Tuesday,No,24.79179807,30.57037532,1499.924579,5,Off,Off,3.497016332,74.11456006
1,3,Tuesday,No,22.29635671,40.90136169,1568.750108,8,On,Off,21.5781857,83.89109971
1,4,Tuesday,No,21.9681776,50.37893002,1709.390544,8,On,Off,2.938315981,71.04837024
1,5,Tuesday,No,25.04055099,44.50249176,1493.82492,5,On,On,22.54505034,81.6767512
1,6,Tuesday,Yes,24.79052752,52.75583247,1514.533363,5,On,On,17.7301605,85.43330465
1,7,Tuesday,Yes,29.75945757,59.41249914,1979.749396,9,Off,Off,10.6084932,71.31149601
1,8,Tuesday,No,20.5722171,43.97216215,1828.686036,5,On,On,0.035793373,71.59494172
1,9,Tuesday,Yes,21.49111056,39.48881222,1312.015354,3,On,Off,18.42206759,66.63194055
1,10,Tuesday,Yes,22.81012541,34.47590173,1833.368241,4,Off,Off,0.20129286,78.85915531
1,11,Tuesday,Yes,28.08026546,48.26695805,1394.596753,5,On,Off,5.182709252,82.06410931
1,12,Tuesday,No,28.15378416,47.01248626,1938.017891,8,Off,On,1.470031091,73.07513598
1,13,Tuesday,Yes,20.09554473,52.06206832,1659.90626,9,Off,Off,29.04439202,79.16619555
1,14,Tuesday,No,23.89145752,40.83516651,1446.904014,7,On,On,5.827030823,72.79751943
1,15,Tuesday,No,20.13853046,39.65552638,1838.972327,4,On,Off,14.2590828,66.47763446
1,16,Tuesday,No,20.17911178,55.52842843,1859.392133,9,On,Off,26.38346227,72.80385072
1,17,Tuesday,No,28.07737837,59.93757118,1462.985675,8,On,On,17.56056447,76.06738491
1,18,Tuesday,No,22.75087424,50.50700615,1698.634365,1,On,Off,19.71077697,67.98375026
1,19,Tuesday,No,27.12379101,57.19010322,1992.619709,0,Off,Off,8.454139099,81.38657107
1,20,Tuesday,No,27.2833292,33.86674061,1221.227092,3,On,Off,0.649650269,83.25094381
1,21,Tuesday,No,25.01499331,57.38120407,1427.66253,0,Off,Off,9.425548969,67.17457319
1,22,Tuesday,No,21.46614366,43.33701786,1629.286975,6,Off,On,3.405497137,67.2612066
1,23,Tuesday,Yes,24.41325948,51.69606743,1781.984072,7,On,Off,10.42425779,80.34560179
1,0,Wednesday,No,26.63483209,59.35682411,1254.553197,1,Off,Off,9.951708145,77.04056885
1,1,Wednesday,Yes,27.52960508,59.79625782,1624.014307,7,Off,On,27.23630977,95.40295969
1,2,Wednesday,No,20.42362322,46.83908812,1696.395184,1,On,Off,28.96250903,67.29060456
1,3,Wednesday,Yes,29.19613111,41.38775947,1010.271709,6,On,On,11.89971773,86.07540331
1,4,Wednesday,Yes,29.13227847,50.81024194,1693.758951,9,On,Off,11.83446183,91.00712228
1,5,Wednesday,Yes,21.11310768,58.70466869,1226.670812,2,Off,On,8.584429357,66.91801211
1,6,Wednesday,Yes,24.96637837,53.28907382,1007.709109,6,On,Off,9.343775959,67.80192845
1,7,Wednesday,Yes,22.76358104,57.97721769,1185.390827,9,Off,On,7.432685586,72.79116254
1,8,Wednesday,Yes,24.65059223,54.45885405,1703.84431,7,On,Off,15.96667747,73.71892623
1,9,Wednesday,No,22.40957471,38.40546242,1474.645842,3,On,On,18.31124595,73.95422053
1,10,Wednesday,No,27.41253712,44.60920859,1490.145319,1,Off,On,5.442467943,79.623972
1,11,Wednesday,No,28.03331127,39.36721114,1594.42341,5,Off,On,29.80095033,88.68436419
1,12,Wednesday,Yes,23.50882583,33.04746761,1886.088796,8,Off,On,14.2993737,81.29991311
1,13,Wednesday,Yes,23.14529562,47.35694107,1452.726403,7,Off,On,29.38193608,70.67916602
1,14,Wednesday,No,22.4308629,54.41348794,1504.029887,5,Off,On,24.67478243,65.17124624
1,15,Wednesday,No,20.5837765,51.74602879,1297.638692,3,On,Off,0.05983742,63.86954231
1,16,Wednesday,Yes,25.67165777,59.9690849,1898.175481,6,Off,Off,27.63577613,76.93700355
1,17,Wednesday,No,27.88745418,38.85588182,1881.740253,0,Off,On,13.75158617,77.43531155
1,18,Wednesday,Yes,22.61263206,50.44744233,1366.206947,9,On,Off,19.58910232,77.03777489
1,19,Wednesday,No,20.12873758,57.8440496,1318.184388,2,On,Off,11.97647666,61.49886156
1,20,Wednesday,No,25.48045246,58.39451438,1098.495788,9,On,Off,23.08751424,87.88863081
1,21,Wednesday,No,20.22008677,44.55551097,1586.284522,2,Off,Off,8.202103136,61.89641477
1,22,Wednesday,No,23.79675776,31.88548758,1751.071609,7,On,On,28.31338441,94.62784882
1,23,Wednesday,Yes,24.25022001,53.40318871,1221.61863,1,On,On,3.64897761,77.2202848
1,0,Thursday,No,25.38331636,54.19772355,1994.853234,1,Off,On,17.17571798,68.56086334
1,1,Thursday,No,22.51423493,50.69597173,1916.294314,9,On,Off,13.50053424,73.59698894
1,2,Thursday,No,26.53522213,55.30383545,1648.500813,5,Off,On,11.16635452,77.94474788
1,3,Thursday,No,21.84477077,41.69973154,1485.210487,7,On,Off,6.622047897,69.71608825
1,4,Thursday,Yes,25.81597115,30.34082967,1040.028115,9,On,On,28.98912492,92.01258749
1,5,Thursday,No,29.19125943,55.32728849,1398.695687,3,Off,On,26.77566887,83.41231082
1,6,Thursday,Yes,22.86227737,55.55803837,1907.760308,7,On,On,8.730163809,82.21564365
1,7,Thursday,No,22.09146787,38.18216646,1995.022126,9,Off,On,25.72118618,78.21117089
1,8,Thursday,No,25.20486973,49.45994888,1241.413741,1,Off,On,15.97805459,78.13600126
1,9,Thursday,No,20.88886176,59.09974653,1507.616993,6,Off,On,19.26064237,70.75779857
1,10,Thursday,Yes,25.50427212,35.8839186,1124.708975,9,On,Off,1.974490791,84.90688052
1,11,Thursday,No,28.58080683,33.99381185,1000.512661,7,On,Off,8.950458671,83.57237386
1,12,Thursday,No,25.35449118,32.51025353,1675.291101,9,Off,Off,22.53403269,70.11778995
1,13,Thursday,Yes,26.91661974,58.22492691,1710.715044,5,On,Off,3.7024685,81.28468118
1,14,Thursday,Yes,22.6311935,42.59497914,1360.019927,7,Off,On,29.39343107,71.89785868
1,15,Thursday,No,24.07722805,41.70972108,1014.006525,5,On,Off,23.12484986,78.212713
1,16,Thursday,No,23.06624697,47.45438787,1103.750573,7,Off,Off,14.90275102,67.07114719
1,17,Thursday,Yes,23.77358185,32.34948185,1628.923442,7,On,On,8.094987416,79.52856104
1,18,Thursday,Yes,29.16531215,43.19246452,1862.343123,7,Off,Off,11.49583851,83.78413525
1,19,Thursday,No,28.85697933,43.21711458,1270.205835,0,Off,Off,22.09853487,81.52320358
1,20,Thursday,No,23.35525104,34.59419928,1693.337432,1,Off,Off,25.08750012,66.4631671
1,21,Thursday,Yes,29.47650955,59.13668675,1347.954847,3,Off,On,10.70955725,81.99562721
1,22,Thursday,No,25.64670422,46.7606326,1462.70773,6,Off,Off,10.58150435,70.238805
1,23,Thursday,Yes,26.78585363,43.35657188,1342.958609,4,On,Off,19.33282547,77.7780265
1,0,Friday,No,22.24105023,46.78361991,1554.435467,0,On,Off,25.89266426,77.80850874
1,1,Friday,Yes,27.2582908,31.27458878,1396.948505,7,On,On,23.38635921,85.2818833
1,2,Friday,No,27.57310072,53.88959534,1113.794779,2,Off,On,9.60156874,81.99774141
1,3,Friday,Yes,21.70943011,50.93599407,1606.206713,1,Off,On,25.26085017,69.42614283
1,4,Friday,No,20.81959506,34.90823967,1717.032414,4,Off,On,1.426716049,57.96891359
1,5,Friday,No,25.64877142,32.88701857,1399.459378,1,Off,On,12.25487748,70.76654656
1,6,Friday,Yes,26.76074045,56.62790546,1934.205055,4,On,On,17.90765764,84.2199785
1,7,Friday,Yes,20.71470807,43.19619849,1952.454394,0,On,On,10.22523016,74.60538131
1,8,Friday,Yes,29.82885078,30.69157952,1882.757271,3,On,Off,19.20943879,91.11998054
1,9,Friday,No,20.35401326,41.20446873,1964.881463,5,On,On,10.80510341,69.31099721
1,10,Friday,Yes,29.2548335,41.23644932,1603.613239,7,Off,On,3.426990005,88.32121632
1,11,Friday,No,20.50449561,31.59744178,1066.921262,6,On,On,23.430143,70.72099947
1,12,Friday,No,27.06595807,35.08513081,1855.556819,5,Off,Off,13.09706377,75.0431186
1,13,Friday,No,28.70614547,59.50292369,1491.640157,0,Off,On,25.08359738,85.45715503
1,14,Friday,Yes,21.93223455,32.23320838,1680.820433,4,Off,Off,10.38060078,69.00907715
1,15,Friday,Yes,21.30169407,45.6161486,1290.286958,7,Off,Off,4.419866704,63.58213875
1,16,Friday,No,25.65729226,32.02457715,1102.345343,8,On,On,4.807573224,78.28346942
1,17,Friday,No,29.42690707,34.293824,1848.496462,2,Off,On,11.44238069,93.95894452
1,18,Friday,No,21.20819601,35.82143844,1524.544162,7,On,Off,16.38252982,74.99537375
1,19,Friday,No,28.98691589,56.14187116,1929.157529,8,On,Off,24.96158692,87.42146757
1,20,Friday,No,23.70867172,46.33539364,1861.606294,1,Off,On,26.65257514,75.57152421
1,21,Friday,Yes,22.77245268,56.61673658,1465.628128,7,On,Off,22.59954472,70.46552358
1,22,Friday,No,27.31995453,48.88795919,1709.051942,8,Off,Off,11.6037092,75.27844824
1,23,Friday,No,25.89773605,36.01358111,1122.639705,7,On,On,29.60782524,80.1690479
1,0,Saturday,No,22.85292813,55.47826146,1709.65207,6,On,Off,6.316337851,78.620403
1,1,Saturday,No,27.90983128,36.87131716,1263.0446,7,Off,Off,23.41027736,97.77348782
1,2,Saturday,No,25.98901531,33.47290892,1303.009499,7,On,Off,12.92097119,79.54992428
1,3,Saturday,No,24.53215975,50.02625154,1913.06487,3,On,Off,14.10862449,82.55820359
1,4,Saturday,Yes,21.73892538,50.94222842,1546.31061,1,On,Off,27.59773484,69.58620609
1,5,Saturday,No,28.36730826,34.45275169,1003.941513,3,Off,Off,26.56008676,82.95555694
1,6,Saturday,No,29.3740347,41.53918388,1931.659917,2,On,Off,10.50557905,83.34177682
1,7,Saturday,Yes,26.39412276,46.33224109,1551.590741,0,Off,Off,6.622421888,77.12419833
1,8,Saturday,No,29.45924011,48.61166365,1584.00894,8,On,On,15.49275748,81.39080271
1,9,Saturday,No,22.77897688,58.86949405,1639.489427,8,Off,On,24.87228847,80.91405726
1,10,Saturday,No,24.16545478,42.69914005,1256.691202,9,Off,On,7.088012583,81.62875783
1,11,Saturday,No,27.456365,35.45969199,1085.021702,4,On,Off,22.10297393,84.06315253
1,12,Saturday,Yes,28.22655098,55.03165228,1186.695924,6,Off,On,20.92728672,77.26334147
1,13,Saturday,No,21.6914656,31.97019731,1616.619581,8,Off,Off,11.19871991,65.41066233
1,14,Saturday,No,20.61166963,47.64144714,1949.292151,8,Off,Off,4.928456791,67.2282414
1,15,Saturday,Yes,27.32358567,53.02787314,1036.370149,9,On,On,2.029380388,85.58282095
1,16,Saturday,No,21.00811341,50.3505054,1362.582964,8,On,Off,4.140942681,67.84233024
1,17,Saturday,Yes,26.13529094,48.49872944,1303.715986,8,On,On,5.667656191,86.92061128
1,18,Saturday,No,20.41762696,48.92376372,1066.276352,9,On,Off,17.3616373,63.97861756
1,19,Saturday,Yes,25.55588368,30.91822133,1624.087156,6,On,Off,2.898355219,69.70390192
